         1972849 function calls (1941383 primitive calls) in 2.454 seconds

   Ordered by: standard name

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 label.py:1(<module>)
        1    0.000    0.000    0.000    0.000 label.py:104(DataLabelList)
        1    0.000    0.000    0.000    0.000 label.py:24(_DataLabelBase)
        1    0.000    0.000    0.000    0.000 label.py:77(DataLabel)
        1    0.000    0.000    0.000    0.000 label_propagation.py:9(<module>)
        1    0.000    0.000    0.000    0.000 labels.py:11(<module>)
        1    0.000    0.000    0.000    0.000 laguerre.py:1769(Laguerre)
        1    0.000    0.000    0.000    0.000 laguerre.py:60(<module>)
        1    0.000    0.000    0.000    0.000 lambertw.py:1(<module>)
        1    0.000    0.000    0.005    0.005 lapack.py:544(<module>)
        1    0.000    0.000    0.001    0.001 laplacianmatrix.py:2(<module>)
        1    0.000    0.000    0.000    0.000 lattice.py:26(<module>)
        1    0.000    0.000    0.000    0.000 layout.py:1(<module>)
        1    0.000    0.000    0.000    0.000 layout.py:19(ManualLayout)
        1    0.000    0.000    0.001    0.001 layout.py:27(<module>)
        1    0.000    0.000    0.000    0.000 layout.py:62(Layout)
        1    0.000    0.000    0.000    0.000 lazy.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lazy.py:118(<listcomp>)
        1    0.000    0.000    0.000    0.000 lazy.py:121(LazySet)
        2    0.000    0.000    0.000    0.000 lazy.py:139(__new__)
        2    0.000    0.000    0.000    0.000 lazy.py:144(LazySet)
       84    0.000    0.000    0.000    0.000 lazy.py:149(lazy)
        1    0.000    0.000    0.000    0.000 lazy.py:16(LazyDict)
        1    0.000    0.000    0.000    0.000 lazy.py:172(<listcomp>)
        1    0.000    0.000    0.000    0.000 lazy.py:71(LazyList)
        2    0.000    0.000    0.000    0.000 lazy.py:84(__new__)
        2    0.000    0.000    0.000    0.000 lazy.py:91(LazyList)
       62    0.000    0.000    0.000    0.000 lazy.py:96(lazy)
        1    0.000    0.000    0.032    0.032 lazy.py:97(_lazy)
        1    0.000    0.000    0.000    0.000 leda.py:10(<module>)
        1    0.000    0.000    0.000    0.000 legend.py:1(<module>)
        1    0.000    0.000    0.000    0.000 legend.py:20(LegendEntry)
        1    0.000    0.000    0.000    0.000 legend.py:42(Legend)
        1    0.000    0.000    0.000    0.000 legendre.py:1804(Legendre)
        1    0.000    0.000    0.000    0.000 legendre.py:83(<module>)
        1    0.000    0.000    0.000    0.000 lexer.py:139(<listcomp>)
       27    0.000    0.000    0.000    0.000 lexer.py:141(<genexpr>)
       26    0.000    0.000    0.000    0.000 lexer.py:142(<lambda>)
        1    0.000    0.000    0.004    0.004 lexer.py:16(<module>)
        1    0.000    0.000    0.000    0.000 lexer.py:219(Failure)
        1    0.000    0.000    0.000    0.000 lexer.py:232(Token)
        4    0.000    0.000    0.000    0.000 lexer.py:235(<genexpr>)
        1    0.000    0.000    0.000    0.000 lexer.py:275(TokenStreamIterator)
        1    0.000    0.000    0.000    0.000 lexer.py:296(TokenStream)
        1    0.000    0.000    0.000    0.000 lexer.py:412(Lexer)
        1    0.000    0.000    0.000    0.000 lgc.py:11(<module>)
        1    0.000    0.000    0.000    0.000 lgmres.py:4(<module>)
        1    0.000    0.000    0.003    0.003 lil.py:2(<module>)
        1    0.000    0.000    0.000    0.000 lil.py:22(lil_matrix)
        1    0.000    0.000    0.004    0.004 linalg.py:10(<module>)
        1    0.000    0.000    0.000    0.000 linalg.py:52(LinAlgError)
        1    0.000    0.000    0.000    0.000 linalg.py:82(_determine_error_states)
        1    0.000    0.000    0.000    0.000 linalg_version.py:1(<module>)
        1    0.000    0.000    0.000    0.000 line.py:1(<module>)
        1    0.000    0.000    0.000    0.000 line.py:13(<module>)
        1    0.000    0.000    0.000    0.000 line.py:36(LineEndProperties)
        1    0.000    0.000    0.000    0.000 line.py:55(DashStop)
        1    0.000    0.000    0.000    0.000 line.py:73(DashStopList)
        1    0.000    0.000    0.000    0.000 line.py:83(LineJoinMiterProperties)
        1    0.000    0.000    0.000    0.000 line.py:96(LineProperties)
        1    0.000    0.000    0.001    0.001 line_chart.py:1(<module>)
        1    0.000    0.000    0.000    0.000 line_chart.py:24(_LineChartBase)
        1    0.000    0.000    0.000    0.000 line_chart.py:53(LineChart)
        1    0.000    0.000    0.000    0.000 line_chart.py:92(LineChart3D)
      147    0.000    0.000    0.000    0.000 linecache.py:147(lazycache)
      147    0.000    0.000    0.006    0.000 linecache.py:15(getline)
      147    0.000    0.000    0.006    0.000 linecache.py:37(getlines)
       49    0.000    0.000    0.000    0.000 linecache.py:53(checkcache)
        1    0.000    0.000    0.003    0.003 linecache.py:6(<module>)
        2    0.000    0.000    0.006    0.003 linecache.py:82(updatecache)
        1    0.000    0.000    0.002    0.002 link_prediction.py:3(<module>)
        1    0.000    0.000    0.002    0.002 linsolve.py:1(<module>)
        1    0.000    0.000    0.000    0.000 linsolve.py:25(MatrixRankWarning)
        1    0.000    0.000    0.000    0.000 load.py:12(<module>)
        1    0.000    0.000    0.001    0.001 loader.py:1(<module>)
        1    0.000    0.000    0.000    0.000 loader.py:23(_FailedTest)
        1    0.000    0.000    0.000    0.000 loader.py:66(TestLoader)
        1    0.000    0.000    0.000    0.000 loader.py:77(__init__)
        1    0.000    0.000    0.000    0.000 loaders.py:10(<module>)
        1    0.000    0.000    0.000    0.000 loaders.py:138(FileSystemLoader)
        1    0.000    0.000    0.000    0.000 loaders.py:205(PackageLoader)
        1    0.000    0.000    0.000    0.000 loaders.py:270(DictLoader)
        1    0.000    0.000    0.000    0.000 loaders.py:292(FunctionLoader)
        1    0.000    0.000    0.000    0.000 loaders.py:322(PrefixLoader)
        1    0.000    0.000    0.000    0.000 loaders.py:37(BaseLoader)
        1    0.000    0.000    0.000    0.000 loaders.py:376(ChoiceLoader)
        1    0.000    0.000    0.000    0.000 loaders.py:417(_TemplateModule)
        1    0.000    0.000    0.000    0.000 loaders.py:421(ModuleLoader)
        1    0.000    0.000    0.000    0.000 lobpcg.py:11(<module>)
        2    0.000    0.000    0.000    0.000 locale.py:384(normalize)
        2    0.000    0.000    0.000    0.000 locale.py:467(_parse_localename)
        2    0.000    0.000    0.000    0.000 locale.py:571(getlocale)
        1    0.000    0.000    0.000    0.000 locale.py:647(getpreferredencoding)
        1    0.000    0.000    0.000    0.000 locks.py:1(<module>)
        1    0.000    0.000    0.000    0.000 locks.py:101(Lock)
        1    0.000    0.000    0.000    0.000 locks.py:13(_ContextManager)
        1    0.000    0.000    0.000    0.000 locks.py:234(Event)
        1    0.000    0.000    0.000    0.000 locks.py:299(Condition)
        1    0.000    0.000    0.000    0.000 locks.py:418(Semaphore)
        1    0.000    0.000    0.000    0.000 locks.py:47(_ContextManagerMixin)
        1    0.000    0.000    0.000    0.000 locks.py:493(BoundedSemaphore)
        1    0.000    0.000    0.000    0.000 log.py:1(<module>)
        1    0.000    0.000    0.001    0.001 logging.py:12(read)
        1    0.000    0.000    0.004    0.004 logging.py:2(<module>)
        1    0.000    0.000    0.000    0.000 logging.py:46(set_level)
        1    0.000    0.000    0.001    0.001 lowest_common_ancestors.py:12(<module>)
        1    0.000    0.000    0.000    0.000 lsmr.py:17(<module>)
        1    0.000    0.000    0.000    0.000 lsqr.py:50(<module>)
        1    0.000    0.000    0.000    0.000 lzma.py:38(LZMAFile)
        1    0.000    0.000    0.002    0.002 lzma.py:9(<module>)
        1    0.000    0.000    0.000    0.000 machar.py:18(MachAr)
        1    0.000    0.000    0.000    0.000 machar.py:7(<module>)
        1    0.000    0.000    0.000    0.000 magetab.py:499(MageTabParserException)
        1    0.000    0.000    0.000    0.000 magetab.py:522(MageTabParser)
        1    0.000    0.000    0.000    0.000 magetab.py:7(<module>)
        1    0.000    0.000    0.000    0.000 magetab2isatab.py:2(<module>)
        1    0.000    0.000    0.000    0.000 magetab2json.py:2(<module>)
        1    0.000    0.000    0.005    0.005 main.py:1(<module>)
        1    0.000    0.000    0.000    0.000 main.py:55(TestProgram)
        1    0.000    0.000    0.000    0.000 managers.py:1435(SingleBlockManager)
        1    0.000    0.000    0.001    0.001 managers.py:2(<module>)
        1    0.000    0.000    0.000    0.000 managers.py:43(BlockManager)
        1    0.000    0.000    0.006    0.006 manifest.py:1(<module>)
        1    0.000    0.000    0.000    0.000 manifest.py:49(FileExtension)
        2    0.000    0.000    0.000    0.000 manifest.py:56(__init__)
        1    0.000    0.000    0.000    0.000 manifest.py:61(Override)
        5    0.000    0.000    0.000    0.000 manifest.py:68(__init__)
        1    0.000    0.000    0.000    0.000 manifest.py:87(Manifest)
        1    0.000    0.000    0.000    0.000 mapped_queue.py:16(<module>)
        1    0.000    0.000    0.000    0.000 mapped_queue.py:23(MappedQueue)
        1    0.000    0.000    0.012    0.012 marker.py:1(<module>)
        1    0.000    0.000    0.000    0.000 marker.py:29(Marker)
        1    0.000    0.000    0.000    0.000 marker.py:56(DataPoint)
        1    0.000    0.000    0.000    0.000 markers.py:25(InvalidMarker)
        1    0.000    0.000    0.000    0.000 markers.py:272(Marker)
        1    0.000    0.000    0.000    0.000 markers.py:31(UndefinedComparison)
        1    0.000    0.000    0.000    0.000 markers.py:37(UndefinedEnvironmentName)
        1    0.000    0.000    0.002    0.002 markers.py:4(<module>)
        1    0.000    0.000    0.000    0.000 markers.py:44(Node)
        1    0.000    0.000    0.000    0.000 markers.py:59(Variable)
        1    0.000    0.000    0.000    0.000 markers.py:65(Value)
        1    0.000    0.000    0.000    0.000 markers.py:71(Op)
        3    0.000    0.000    0.000    0.000 matchhelpers.py:20(copyfunc)
        1    0.000    0.000    0.000    0.000 matchhelpers.py:3(<module>)
        1    0.000    0.000    0.000    0.000 matching.py:15(<module>)
        1    0.000    0.000    0.000    0.000 matching.py:43(<module>)
        1    0.000    0.000    0.000    0.000 matfuncs.py:187(MatrixPowerOperator)
        1    0.000    0.000    0.000    0.000 matfuncs.py:223(ProductOperator)
        1    0.000    0.000    0.000    0.000 matfuncs.py:3(<module>)
        1    0.000    0.000    0.000    0.000 matfuncs.py:353(_ExpmPadeHelper)
        1    0.000    0.000    0.002    0.002 matfuncs.py:5(<module>)
        1    0.000    0.000    0.000    0.000 matrix.py:6(<module>)
        1    0.000    0.000    0.003    0.003 maxflow.py:4(<module>)
        1    0.000    0.000    0.000    0.000 melt.py:3(<module>)
        1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
        1    0.000    0.000    0.000    0.000 memmap.py:24(memmap)
        1    0.000    0.000    0.000    0.000 memoryfs.py:20(MemOpener)
        1    0.000    0.000    0.000    0.000 memoryfs.py:3(<module>)
        1    0.000    0.000    0.000    0.000 merge.py:1(<module>)
        1    0.000    0.000    0.000    0.000 merge.py:12(MergeCell)
        1    0.000    0.000    0.000    0.000 merge.py:1238(_OrderedMerge)
        1    0.000    0.000    0.000    0.000 merge.py:1317(_AsOfMerge)
        1    0.000    0.000    0.000    0.000 merge.py:24(MergeCells)
        1    0.000    0.000    0.000    0.000 merge.py:3(<module>)
        1    0.000    0.000    0.000    0.000 merge.py:467(_MergeOperation)
        1    0.000    0.000    0.001    0.001 message.py:105(Message)
        1    0.000    0.000    0.000    0.000 message.py:1159(EmailMessage)
        1    0.000    0.000    0.003    0.003 message.py:5(<module>)
        1    0.000    0.000    0.000    0.000 message.py:945(MIMEPart)
        1    0.000    0.000    0.004    0.004 mimetypes.py:196(read)
        1    0.002    0.002    0.004    0.004 mimetypes.py:207(readfp)
        1    0.000    0.000    0.000    0.000 mimetypes.py:24(<module>)
        5    0.000    0.000    0.000    0.000 mimetypes.py:327(add_type)
        1    0.000    0.000    0.004    0.004 mimetypes.py:344(init)
        1    0.000    0.000    0.000    0.000 mimetypes.py:375(_default_mime_types)
        1    0.000    0.000    0.000    0.000 mimetypes.py:58(MimeTypes)
        1    0.000    0.000    0.000    0.000 mimetypes.py:66(__init__)
     1144    0.001    0.000    0.001    0.000 mimetypes.py:80(add_type)
        1    0.000    0.000    0.000    0.000 mincost.py:4(<module>)
       14    0.000    0.000    0.000    0.000 minicompat.py:101(defproperty)
        1    0.000    0.000    0.000    0.000 minicompat.py:5(<module>)
        1    0.000    0.000    0.000    0.000 minicompat.py:50(NodeList)
        1    0.000    0.000    0.000    0.000 minicompat.py:74(EmptyNodeList)
        1    0.000    0.000    0.000    0.000 minidom.py:1065(Text)
        1    0.000    0.000    0.000    0.000 minidom.py:1174(Comment)
        1    0.000    0.000    0.000    0.000 minidom.py:1188(CDATASection)
        1    0.000    0.000    0.000    0.000 minidom.py:1200(ReadOnlySequentialNamedNodeMap)
        1    0.000    0.000    0.000    0.000 minidom.py:1266(Identified)
        1    0.000    0.000    0.000    0.000 minidom.py:1281(DocumentType)
        1    0.000    0.000    0.000    0.000 minidom.py:1341(Entity)
        1    0.000    0.000    0.000    0.000 minidom.py:1381(Notation)
        1    0.000    0.000    0.000    0.000 minidom.py:1390(DOMImplementation)
        1    0.000    0.000    0.000    0.000 minidom.py:1469(ElementInfo)
        1    0.000    0.000    0.000    0.000 minidom.py:1519(Document)
        1    0.000    0.000    0.003    0.003 minidom.py:16(<module>)
        1    0.000    0.000    0.000    0.000 minidom.py:326(DocumentFragment)
        1    0.000    0.000    0.000    0.000 minidom.py:34(Node)
        1    0.000    0.000    0.000    0.000 minidom.py:344(Attr)
        1    0.000    0.000    0.000    0.000 minidom.py:470(NamedNodeMap)
        1    0.000    0.000    0.000    0.000 minidom.py:639(TypeInfo)
        1    0.000    0.000    0.000    0.000 minidom.py:642(__init__)
        1    0.000    0.000    0.000    0.000 minidom.py:661(Element)
        1    0.000    0.000    0.000    0.000 minidom.py:924(Childless)
        1    0.000    0.000    0.000    0.000 minidom.py:965(ProcessingInstruction)
        1    0.000    0.000    0.000    0.000 minidom.py:991(CharacterData)
        1    0.000    0.000    0.000    0.000 minors.py:11(<module>)
        1    0.000    0.000    0.000    0.000 minres.py:1(<module>)
        1    0.000    0.000    0.000    0.000 mis.py:15(<module>)
        1    0.000    0.000    0.009    0.009 misc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 misc.py:10(<module>)
        1    0.000    0.000    0.000    0.000 misc.py:11(LinAlgWarning)
